person_per_household,City,Year,poverty_line,Occ.Title..group.,mean_annual_salary
3,Los Angeles,2017,27846.20167482556,Agricultrual & Fishing Workers,31099.090909090908
3,Los Angeles,2017,27846.20167482556,All Occupations,56610
3,Los Angeles,2017,27846.20167482556,Bus Drivers,39562.5
3,Los Angeles,2017,27846.20167482556,Cashiers,30660
3,Los Angeles,2017,27846.20167482556,Childcare Workers,27630
3,Los Angeles,2017,27846.20167482556,Construction Workers,50819.444444444445
3,Los Angeles,2017,27846.20167482556,Cooks,31398.333333333332
3,Los Angeles,2017,27846.20167482556,counselors,50135
3,Los Angeles,2017,27846.20167482556,Electricians,63127.5
3,Los Angeles,2017,27846.20167482556,Electricity,82661.81818181818
3,Los Angeles,2017,27846.20167482556,emergency associated worker,30580
3,Los Angeles,2017,27846.20167482556,Ferry captains,66140
3,Los Angeles,2017,27846.20167482556,Food Preparation Workers,25102.5
3,Los Angeles,2017,27846.20167482556,Food Processing Workers,28761.875
3,Los Angeles,2017,27846.20167482556,Lab technician,51267.5
3,Los Angeles,2017,27846.20167482556,Machinists,47880
3,Los Angeles,2017,27846.20167482556,Nurses,127860
3,Los Angeles,2017,27846.20167482556,Nursing home workers,33685
3,Los Angeles,2017,27846.20167482556,Oil Natural Gas,67769.33333333333
3,Los Angeles,2017,27846.20167482556,Plumbers,54470
3,Los Angeles,2017,27846.20167482556,Postal Service & Delivery,46651.666666666664
3,Los Angeles,2017,27846.20167482556,Servers,28873
3,Los Angeles,2017,27846.20167482556,social workers,62928.75
3,Los Angeles,2017,27846.20167482556,Subway and Streetcar Operators,61800
3,Los Angeles,2017,27846.20167482556,Taxi Drivers,30985
3,Los Angeles,2017,27846.20167482556,"Teachers, except secondary school",68655.26315789473
3,Los Angeles,2017,27846.20167482556,Transportation Engineers,62943.5
3,Los Angeles,2017,27846.20167482556,Truck Drivers,40330
3,Los Angeles,2017,27846.20167482556,Water and Wastewater ,71860
4,Los Angeles,2017,33546.35461315909,Agricultrual & Fishing Workers,31099.090909090908
4,Los Angeles,2017,33546.35461315909,All Occupations,56610
4,Los Angeles,2017,33546.35461315909,Bus Drivers,39562.5
4,Los Angeles,2017,33546.35461315909,Cashiers,30660
4,Los Angeles,2017,33546.35461315909,Childcare Workers,27630
4,Los Angeles,2017,33546.35461315909,Construction Workers,50819.444444444445
4,Los Angeles,2017,33546.35461315909,Cooks,31398.333333333332
4,Los Angeles,2017,33546.35461315909,counselors,50135
4,Los Angeles,2017,33546.35461315909,Electricians,63127.5
4,Los Angeles,2017,33546.35461315909,Electricity,82661.81818181818
4,Los Angeles,2017,33546.35461315909,emergency associated worker,30580
4,Los Angeles,2017,33546.35461315909,Ferry captains,66140
4,Los Angeles,2017,33546.35461315909,Food Preparation Workers,25102.5
4,Los Angeles,2017,33546.35461315909,Food Processing Workers,28761.875
4,Los Angeles,2017,33546.35461315909,Lab technician,51267.5
4,Los Angeles,2017,33546.35461315909,Machinists,47880
4,Los Angeles,2017,33546.35461315909,Nurses,127860
4,Los Angeles,2017,33546.35461315909,Nursing home workers,33685
4,Los Angeles,2017,33546.35461315909,Oil Natural Gas,67769.33333333333
4,Los Angeles,2017,33546.35461315909,Plumbers,54470
4,Los Angeles,2017,33546.35461315909,Postal Service & Delivery,46651.666666666664
4,Los Angeles,2017,33546.35461315909,Servers,28873
4,Los Angeles,2017,33546.35461315909,social workers,62928.75
4,Los Angeles,2017,33546.35461315909,Subway and Streetcar Operators,61800
4,Los Angeles,2017,33546.35461315909,Taxi Drivers,30985
4,Los Angeles,2017,33546.35461315909,"Teachers, except secondary school",68655.26315789473
4,Los Angeles,2017,33546.35461315909,Transportation Engineers,62943.5
4,Los Angeles,2017,33546.35461315909,Truck Drivers,40330
4,Los Angeles,2017,33546.35461315909,Water and Wastewater ,71860
5,Los Angeles,2017,39246.50755149263,Agricultrual & Fishing Workers,31099.090909090908
5,Los Angeles,2017,39246.50755149263,All Occupations,56610
5,Los Angeles,2017,39246.50755149263,Bus Drivers,39562.5
5,Los Angeles,2017,39246.50755149263,Cashiers,30660
5,Los Angeles,2017,39246.50755149263,Childcare Workers,27630
5,Los Angeles,2017,39246.50755149263,Construction Workers,50819.444444444445
5,Los Angeles,2017,39246.50755149263,Cooks,31398.333333333332
5,Los Angeles,2017,39246.50755149263,counselors,50135
5,Los Angeles,2017,39246.50755149263,Electricians,63127.5
5,Los Angeles,2017,39246.50755149263,Electricity,82661.81818181818
5,Los Angeles,2017,39246.50755149263,emergency associated worker,30580
5,Los Angeles,2017,39246.50755149263,Ferry captains,66140
5,Los Angeles,2017,39246.50755149263,Food Preparation Workers,25102.5
5,Los Angeles,2017,39246.50755149263,Food Processing Workers,28761.875
5,Los Angeles,2017,39246.50755149263,Lab technician,51267.5
5,Los Angeles,2017,39246.50755149263,Machinists,47880
5,Los Angeles,2017,39246.50755149263,Nurses,127860
5,Los Angeles,2017,39246.50755149263,Nursing home workers,33685
5,Los Angeles,2017,39246.50755149263,Oil Natural Gas,67769.33333333333
5,Los Angeles,2017,39246.50755149263,Plumbers,54470
5,Los Angeles,2017,39246.50755149263,Postal Service & Delivery,46651.666666666664
5,Los Angeles,2017,39246.50755149263,Servers,28873
5,Los Angeles,2017,39246.50755149263,social workers,62928.75
5,Los Angeles,2017,39246.50755149263,Subway and Streetcar Operators,61800
5,Los Angeles,2017,39246.50755149263,Taxi Drivers,30985
5,Los Angeles,2017,39246.50755149263,"Teachers, except secondary school",68655.26315789473
5,Los Angeles,2017,39246.50755149263,Transportation Engineers,62943.5
5,Los Angeles,2017,39246.50755149263,Truck Drivers,40330
5,Los Angeles,2017,39246.50755149263,Water and Wastewater ,71860
6,Los Angeles,2017,44946.660489826165,Agricultrual & Fishing Workers,31099.090909090908
6,Los Angeles,2017,44946.660489826165,All Occupations,56610
6,Los Angeles,2017,44946.660489826165,Bus Drivers,39562.5
6,Los Angeles,2017,44946.660489826165,Cashiers,30660
6,Los Angeles,2017,44946.660489826165,Childcare Workers,27630
6,Los Angeles,2017,44946.660489826165,Construction Workers,50819.444444444445
6,Los Angeles,2017,44946.660489826165,Cooks,31398.333333333332
6,Los Angeles,2017,44946.660489826165,counselors,50135
6,Los Angeles,2017,44946.660489826165,Electricians,63127.5
6,Los Angeles,2017,44946.660489826165,Electricity,82661.81818181818
6,Los Angeles,2017,44946.660489826165,emergency associated worker,30580
6,Los Angeles,2017,44946.660489826165,Ferry captains,66140
6,Los Angeles,2017,44946.660489826165,Food Preparation Workers,25102.5
6,Los Angeles,2017,44946.660489826165,Food Processing Workers,28761.875
6,Los Angeles,2017,44946.660489826165,Lab technician,51267.5
6,Los Angeles,2017,44946.660489826165,Machinists,47880
6,Los Angeles,2017,44946.660489826165,Nurses,127860
6,Los Angeles,2017,44946.660489826165,Nursing home workers,33685
6,Los Angeles,2017,44946.660489826165,Oil Natural Gas,67769.33333333333
6,Los Angeles,2017,44946.660489826165,Plumbers,54470
6,Los Angeles,2017,44946.660489826165,Postal Service & Delivery,46651.666666666664
6,Los Angeles,2017,44946.660489826165,Servers,28873
6,Los Angeles,2017,44946.660489826165,social workers,62928.75
6,Los Angeles,2017,44946.660489826165,Subway and Streetcar Operators,61800
6,Los Angeles,2017,44946.660489826165,Taxi Drivers,30985
6,Los Angeles,2017,44946.660489826165,"Teachers, except secondary school",68655.26315789473
6,Los Angeles,2017,44946.660489826165,Transportation Engineers,62943.5
6,Los Angeles,2017,44946.660489826165,Truck Drivers,40330
6,Los Angeles,2017,44946.660489826165,Water and Wastewater ,71860
7,Los Angeles,2017,50646.81342815971,Agricultrual & Fishing Workers,31099.090909090908
7,Los Angeles,2017,50646.81342815971,All Occupations,56610
7,Los Angeles,2017,50646.81342815971,Bus Drivers,39562.5
7,Los Angeles,2017,50646.81342815971,Cashiers,30660
7,Los Angeles,2017,50646.81342815971,Childcare Workers,27630
7,Los Angeles,2017,50646.81342815971,Construction Workers,50819.444444444445
7,Los Angeles,2017,50646.81342815971,Cooks,31398.333333333332
7,Los Angeles,2017,50646.81342815971,counselors,50135
7,Los Angeles,2017,50646.81342815971,Electricians,63127.5
7,Los Angeles,2017,50646.81342815971,Electricity,82661.81818181818
7,Los Angeles,2017,50646.81342815971,emergency associated worker,30580
7,Los Angeles,2017,50646.81342815971,Ferry captains,66140
7,Los Angeles,2017,50646.81342815971,Food Preparation Workers,25102.5
7,Los Angeles,2017,50646.81342815971,Food Processing Workers,28761.875
7,Los Angeles,2017,50646.81342815971,Lab technician,51267.5
7,Los Angeles,2017,50646.81342815971,Machinists,47880
7,Los Angeles,2017,50646.81342815971,Nurses,127860
7,Los Angeles,2017,50646.81342815971,Nursing home workers,33685
7,Los Angeles,2017,50646.81342815971,Oil Natural Gas,67769.33333333333
7,Los Angeles,2017,50646.81342815971,Plumbers,54470
7,Los Angeles,2017,50646.81342815971,Postal Service & Delivery,46651.666666666664
7,Los Angeles,2017,50646.81342815971,Servers,28873
7,Los Angeles,2017,50646.81342815971,social workers,62928.75
7,Los Angeles,2017,50646.81342815971,Subway and Streetcar Operators,61800
7,Los Angeles,2017,50646.81342815971,Taxi Drivers,30985
7,Los Angeles,2017,50646.81342815971,"Teachers, except secondary school",68655.26315789473
7,Los Angeles,2017,50646.81342815971,Transportation Engineers,62943.5
7,Los Angeles,2017,50646.81342815971,Truck Drivers,40330
7,Los Angeles,2017,50646.81342815971,Water and Wastewater ,71860
8,Los Angeles,2017,56346.966366493245,Agricultrual & Fishing Workers,31099.090909090908
8,Los Angeles,2017,56346.966366493245,All Occupations,56610
8,Los Angeles,2017,56346.966366493245,Bus Drivers,39562.5
8,Los Angeles,2017,56346.966366493245,Cashiers,30660
8,Los Angeles,2017,56346.966366493245,Childcare Workers,27630
8,Los Angeles,2017,56346.966366493245,Construction Workers,50819.444444444445
8,Los Angeles,2017,56346.966366493245,Cooks,31398.333333333332
8,Los Angeles,2017,56346.966366493245,counselors,50135
8,Los Angeles,2017,56346.966366493245,Electricians,63127.5
8,Los Angeles,2017,56346.966366493245,Electricity,82661.81818181818
8,Los Angeles,2017,56346.966366493245,emergency associated worker,30580
8,Los Angeles,2017,56346.966366493245,Ferry captains,66140
8,Los Angeles,2017,56346.966366493245,Food Preparation Workers,25102.5
8,Los Angeles,2017,56346.966366493245,Food Processing Workers,28761.875
8,Los Angeles,2017,56346.966366493245,Lab technician,51267.5
8,Los Angeles,2017,56346.966366493245,Machinists,47880
8,Los Angeles,2017,56346.966366493245,Nurses,127860
8,Los Angeles,2017,56346.966366493245,Nursing home workers,33685
8,Los Angeles,2017,56346.966366493245,Oil Natural Gas,67769.33333333333
8,Los Angeles,2017,56346.966366493245,Plumbers,54470
8,Los Angeles,2017,56346.966366493245,Postal Service & Delivery,46651.666666666664
8,Los Angeles,2017,56346.966366493245,Servers,28873
8,Los Angeles,2017,56346.966366493245,social workers,62928.75
8,Los Angeles,2017,56346.966366493245,Subway and Streetcar Operators,61800
8,Los Angeles,2017,56346.966366493245,Taxi Drivers,30985
8,Los Angeles,2017,56346.966366493245,"Teachers, except secondary school",68655.26315789473
8,Los Angeles,2017,56346.966366493245,Transportation Engineers,62943.5
8,Los Angeles,2017,56346.966366493245,Truck Drivers,40330
8,Los Angeles,2017,56346.966366493245,Water and Wastewater ,71860
1,Los Angeles,2018,16554.98963429884,Agricultrual & Fishing Workers,31419
1,Los Angeles,2018,16554.98963429884,All Occupations,58520
1,Los Angeles,2018,16554.98963429884,Bus Drivers,42890
1,Los Angeles,2018,16554.98963429884,Cashiers,31741.428571428572
1,Los Angeles,2018,16554.98963429884,Childcare Workers,28255
1,Los Angeles,2018,16554.98963429884,Construction Workers,49752.94117647059
1,Los Angeles,2018,16554.98963429884,Cooks,32181.666666666668
1,Los Angeles,2018,16554.98963429884,counselors,54042
1,Los Angeles,2018,16554.98963429884,Electricians,65135
1,Los Angeles,2018,16554.98963429884,Electricity,84492.72727272728
1,Los Angeles,2018,16554.98963429884,emergency associated worker,36556.666666666664
1,Los Angeles,2018,16554.98963429884,Ferry captains,68830
1,Los Angeles,2018,16554.98963429884,Food Preparation Workers,26225
1,Los Angeles,2018,16554.98963429884,Food Processing Workers,30262.5
1,Los Angeles,2018,16554.98963429884,Lab technician,53330
1,Los Angeles,2018,16554.98963429884,Machinists,50872.5
1,Los Angeles,2018,16554.98963429884,Nurses,128986
1,Los Angeles,2018,16554.98963429884,Nursing home workers,34777.5
1,Los Angeles,2018,16554.98963429884,Oil Natural Gas,66375.625
1,Los Angeles,2018,16554.98963429884,Plumbers,58437.5
1,Los Angeles,2018,16554.98963429884,Postal Service & Delivery,48293.333333333336
1,Los Angeles,2018,16554.98963429884,Servers,28590
1,Los Angeles,2018,16554.98963429884,social workers,68671.25
1,Los Angeles,2018,16554.98963429884,Subway and Streetcar Operators,57550
1,Los Angeles,2018,16554.98963429884,Taxi Drivers,32545
1,Los Angeles,2018,16554.98963429884,"Teachers, except secondary school",69360
1,Los Angeles,2018,16554.98963429884,Transportation Engineers,NA
1,Los Angeles,2018,16554.98963429884,Truck Drivers,41672.5
1,Los Angeles,2018,16554.98963429884,Water and Wastewater ,74825
2,Los Angeles,2018,22446.056785877994,Agricultrual & Fishing Workers,31419
2,Los Angeles,2018,22446.056785877994,All Occupations,58520
2,Los Angeles,2018,22446.056785877994,Bus Drivers,42890
2,Los Angeles,2018,22446.056785877994,Cashiers,31741.428571428572
2,Los Angeles,2018,22446.056785877994,Childcare Workers,28255
2,Los Angeles,2018,22446.056785877994,Construction Workers,49752.94117647059
2,Los Angeles,2018,22446.056785877994,Cooks,32181.666666666668
2,Los Angeles,2018,22446.056785877994,counselors,54042
2,Los Angeles,2018,22446.056785877994,Electricians,65135
2,Los Angeles,2018,22446.056785877994,Electricity,84492.72727272728
2,Los Angeles,2018,22446.056785877994,emergency associated worker,36556.666666666664
2,Los Angeles,2018,22446.056785877994,Ferry captains,68830
2,Los Angeles,2018,22446.056785877994,Food Preparation Workers,26225
2,Los Angeles,2018,22446.056785877994,Food Processing Workers,30262.5
2,Los Angeles,2018,22446.056785877994,Lab technician,53330
2,Los Angeles,2018,22446.056785877994,Machinists,50872.5
2,Los Angeles,2018,22446.056785877994,Nurses,128986
2,Los Angeles,2018,22446.056785877994,Nursing home workers,34777.5
2,Los Angeles,2018,22446.056785877994,Oil Natural Gas,66375.625
2,Los Angeles,2018,22446.056785877994,Plumbers,58437.5
2,Los Angeles,2018,22446.056785877994,Postal Service & Delivery,48293.333333333336
2,Los Angeles,2018,22446.056785877994,Servers,28590
2,Los Angeles,2018,22446.056785877994,social workers,68671.25
2,Los Angeles,2018,22446.056785877994,Subway and Streetcar Operators,57550
2,Los Angeles,2018,22446.056785877994,Taxi Drivers,32545
2,Los Angeles,2018,22446.056785877994,"Teachers, except secondary school",69360
2,Los Angeles,2018,22446.056785877994,Transportation Engineers,NA
2,Los Angeles,2018,22446.056785877994,Truck Drivers,41672.5
2,Los Angeles,2018,22446.056785877994,Water and Wastewater ,74825
3,Los Angeles,2018,28337.123937457152,Agricultrual & Fishing Workers,31419
3,Los Angeles,2018,28337.123937457152,All Occupations,58520
3,Los Angeles,2018,28337.123937457152,Bus Drivers,42890
3,Los Angeles,2018,28337.123937457152,Cashiers,31741.428571428572
3,Los Angeles,2018,28337.123937457152,Childcare Workers,28255
3,Los Angeles,2018,28337.123937457152,Construction Workers,49752.94117647059
3,Los Angeles,2018,28337.123937457152,Cooks,32181.666666666668
3,Los Angeles,2018,28337.123937457152,counselors,54042
3,Los Angeles,2018,28337.123937457152,Electricians,65135
3,Los Angeles,2018,28337.123937457152,Electricity,84492.72727272728
3,Los Angeles,2018,28337.123937457152,emergency associated worker,36556.666666666664
3,Los Angeles,2018,28337.123937457152,Ferry captains,68830
3,Los Angeles,2018,28337.123937457152,Food Preparation Workers,26225
3,Los Angeles,2018,28337.123937457152,Food Processing Workers,30262.5
3,Los Angeles,2018,28337.123937457152,Lab technician,53330
3,Los Angeles,2018,28337.123937457152,Machinists,50872.5
3,Los Angeles,2018,28337.123937457152,Nurses,128986
3,Los Angeles,2018,28337.123937457152,Nursing home workers,34777.5
3,Los Angeles,2018,28337.123937457152,Oil Natural Gas,66375.625
3,Los Angeles,2018,28337.123937457152,Plumbers,58437.5
3,Los Angeles,2018,28337.123937457152,Postal Service & Delivery,48293.333333333336
3,Los Angeles,2018,28337.123937457152,Servers,28590
3,Los Angeles,2018,28337.123937457152,social workers,68671.25
3,Los Angeles,2018,28337.123937457152,Subway and Streetcar Operators,57550
3,Los Angeles,2018,28337.123937457152,Taxi Drivers,32545
3,Los Angeles,2018,28337.123937457152,"Teachers, except secondary school",69360
3,Los Angeles,2018,28337.123937457152,Transportation Engineers,NA
3,Los Angeles,2018,28337.123937457152,Truck Drivers,41672.5
3,Los Angeles,2018,28337.123937457152,Water and Wastewater ,74825
4,Los Angeles,2018,34228.191089036314,Agricultrual & Fishing Workers,31419
4,Los Angeles,2018,34228.191089036314,All Occupations,58520
4,Los Angeles,2018,34228.191089036314,Bus Drivers,42890
4,Los Angeles,2018,34228.191089036314,Cashiers,31741.428571428572
4,Los Angeles,2018,34228.191089036314,Childcare Workers,28255
4,Los Angeles,2018,34228.191089036314,Construction Workers,49752.94117647059
4,Los Angeles,2018,34228.191089036314,Cooks,32181.666666666668
4,Los Angeles,2018,34228.191089036314,counselors,54042
4,Los Angeles,2018,34228.191089036314,Electricians,65135
4,Los Angeles,2018,34228.191089036314,Electricity,84492.72727272728
4,Los Angeles,2018,34228.191089036314,emergency associated worker,36556.666666666664
4,Los Angeles,2018,34228.191089036314,Ferry captains,68830
4,Los Angeles,2018,34228.191089036314,Food Preparation Workers,26225
4,Los Angeles,2018,34228.191089036314,Food Processing Workers,30262.5
4,Los Angeles,2018,34228.191089036314,Lab technician,53330
4,Los Angeles,2018,34228.191089036314,Machinists,50872.5
4,Los Angeles,2018,34228.191089036314,Nurses,128986
4,Los Angeles,2018,34228.191089036314,Nursing home workers,34777.5
4,Los Angeles,2018,34228.191089036314,Oil Natural Gas,66375.625
4,Los Angeles,2018,34228.191089036314,Plumbers,58437.5
4,Los Angeles,2018,34228.191089036314,Postal Service & Delivery,48293.333333333336
4,Los Angeles,2018,34228.191089036314,Servers,28590
4,Los Angeles,2018,34228.191089036314,social workers,68671.25
4,Los Angeles,2018,34228.191089036314,Subway and Streetcar Operators,57550
4,Los Angeles,2018,34228.191089036314,Taxi Drivers,32545
4,Los Angeles,2018,34228.191089036314,"Teachers, except secondary school",69360
4,Los Angeles,2018,34228.191089036314,Transportation Engineers,NA
4,Los Angeles,2018,34228.191089036314,Truck Drivers,41672.5
4,Los Angeles,2018,34228.191089036314,Water and Wastewater ,74825
5,Los Angeles,2018,40119.25824061547,Agricultrual & Fishing Workers,31419
5,Los Angeles,2018,40119.25824061547,All Occupations,58520
5,Los Angeles,2018,40119.25824061547,Bus Drivers,42890
5,Los Angeles,2018,40119.25824061547,Cashiers,31741.428571428572
5,Los Angeles,2018,40119.25824061547,Childcare Workers,28255
5,Los Angeles,2018,40119.25824061547,Construction Workers,49752.94117647059
5,Los Angeles,2018,40119.25824061547,Cooks,32181.666666666668
5,Los Angeles,2018,40119.25824061547,counselors,54042
5,Los Angeles,2018,40119.25824061547,Electricians,65135
5,Los Angeles,2018,40119.25824061547,Electricity,84492.72727272728
5,Los Angeles,2018,40119.25824061547,emergency associated worker,36556.666666666664
5,Los Angeles,2018,40119.25824061547,Ferry captains,68830
5,Los Angeles,2018,40119.25824061547,Food Preparation Workers,26225
5,Los Angeles,2018,40119.25824061547,Food Processing Workers,30262.5
5,Los Angeles,2018,40119.25824061547,Lab technician,53330
5,Los Angeles,2018,40119.25824061547,Machinists,50872.5
5,Los Angeles,2018,40119.25824061547,Nurses,128986
5,Los Angeles,2018,40119.25824061547,Nursing home workers,34777.5
5,Los Angeles,2018,40119.25824061547,Oil Natural Gas,66375.625
5,Los Angeles,2018,40119.25824061547,Plumbers,58437.5
5,Los Angeles,2018,40119.25824061547,Postal Service & Delivery,48293.333333333336
5,Los Angeles,2018,40119.25824061547,Servers,28590
5,Los Angeles,2018,40119.25824061547,social workers,68671.25
5,Los Angeles,2018,40119.25824061547,Subway and Streetcar Operators,57550
5,Los Angeles,2018,40119.25824061547,Taxi Drivers,32545
5,Los Angeles,2018,40119.25824061547,"Teachers, except secondary school",69360
5,Los Angeles,2018,40119.25824061547,Transportation Engineers,NA
5,Los Angeles,2018,40119.25824061547,Truck Drivers,41672.5
5,Los Angeles,2018,40119.25824061547,Water and Wastewater ,74825
6,Los Angeles,2018,46010.32539219463,Agricultrual & Fishing Workers,31419
6,Los Angeles,2018,46010.32539219463,All Occupations,58520
6,Los Angeles,2018,46010.32539219463,Bus Drivers,42890
6,Los Angeles,2018,46010.32539219463,Cashiers,31741.428571428572
6,Los Angeles,2018,46010.32539219463,Childcare Workers,28255
6,Los Angeles,2018,46010.32539219463,Construction Workers,49752.94117647059
6,Los Angeles,2018,46010.32539219463,Cooks,32181.666666666668
6,Los Angeles,2018,46010.32539219463,counselors,54042
6,Los Angeles,2018,46010.32539219463,Electricians,65135
6,Los Angeles,2018,46010.32539219463,Electricity,84492.72727272728
6,Los Angeles,2018,46010.32539219463,emergency associated worker,36556.666666666664
6,Los Angeles,2018,46010.32539219463,Ferry captains,68830
6,Los Angeles,2018,46010.32539219463,Food Preparation Workers,26225
6,Los Angeles,2018,46010.32539219463,Food Processing Workers,30262.5
6,Los Angeles,2018,46010.32539219463,Lab technician,53330
6,Los Angeles,2018,46010.32539219463,Machinists,50872.5
6,Los Angeles,2018,46010.32539219463,Nurses,128986
6,Los Angeles,2018,46010.32539219463,Nursing home workers,34777.5
6,Los Angeles,2018,46010.32539219463,Oil Natural Gas,66375.625
6,Los Angeles,2018,46010.32539219463,Plumbers,58437.5
6,Los Angeles,2018,46010.32539219463,Postal Service & Delivery,48293.333333333336
6,Los Angeles,2018,46010.32539219463,Servers,28590
6,Los Angeles,2018,46010.32539219463,social workers,68671.25
6,Los Angeles,2018,46010.32539219463,Subway and Streetcar Operators,57550
6,Los Angeles,2018,46010.32539219463,Taxi Drivers,32545
6,Los Angeles,2018,46010.32539219463,"Teachers, except secondary school",69360
6,Los Angeles,2018,46010.32539219463,Transportation Engineers,NA
6,Los Angeles,2018,46010.32539219463,Truck Drivers,41672.5
6,Los Angeles,2018,46010.32539219463,Water and Wastewater ,74825
7,Los Angeles,2018,51901.392543773785,Agricultrual & Fishing Workers,31419
7,Los Angeles,2018,51901.392543773785,All Occupations,58520
7,Los Angeles,2018,51901.392543773785,Bus Drivers,42890
7,Los Angeles,2018,51901.392543773785,Cashiers,31741.428571428572
7,Los Angeles,2018,51901.392543773785,Childcare Workers,28255
7,Los Angeles,2018,51901.392543773785,Construction Workers,49752.94117647059
7,Los Angeles,2018,51901.392543773785,Cooks,32181.666666666668
7,Los Angeles,2018,51901.392543773785,counselors,54042
7,Los Angeles,2018,51901.392543773785,Electricians,65135
7,Los Angeles,2018,51901.392543773785,Electricity,84492.72727272728
7,Los Angeles,2018,51901.392543773785,emergency associated worker,36556.666666666664
7,Los Angeles,2018,51901.392543773785,Ferry captains,68830
7,Los Angeles,2018,51901.392543773785,Food Preparation Workers,26225
7,Los Angeles,2018,51901.392543773785,Food Processing Workers,30262.5
7,Los Angeles,2018,51901.392543773785,Lab technician,53330
7,Los Angeles,2018,51901.392543773785,Machinists,50872.5
7,Los Angeles,2018,51901.392543773785,Nurses,128986
7,Los Angeles,2018,51901.392543773785,Nursing home workers,34777.5
7,Los Angeles,2018,51901.392543773785,Oil Natural Gas,66375.625
7,Los Angeles,2018,51901.392543773785,Plumbers,58437.5
7,Los Angeles,2018,51901.392543773785,Postal Service & Delivery,48293.333333333336
7,Los Angeles,2018,51901.392543773785,Servers,28590
7,Los Angeles,2018,51901.392543773785,social workers,68671.25
7,Los Angeles,2018,51901.392543773785,Subway and Streetcar Operators,57550
7,Los Angeles,2018,51901.392543773785,Taxi Drivers,32545
7,Los Angeles,2018,51901.392543773785,"Teachers, except secondary school",69360
7,Los Angeles,2018,51901.392543773785,Transportation Engineers,NA
7,Los Angeles,2018,51901.392543773785,Truck Drivers,41672.5
7,Los Angeles,2018,51901.392543773785,Water and Wastewater ,74825
8,Los Angeles,2018,57792.45969535294,Agricultrual & Fishing Workers,31419
8,Los Angeles,2018,57792.45969535294,All Occupations,58520
8,Los Angeles,2018,57792.45969535294,Bus Drivers,42890
8,Los Angeles,2018,57792.45969535294,Cashiers,31741.428571428572
8,Los Angeles,2018,57792.45969535294,Childcare Workers,28255
8,Los Angeles,2018,57792.45969535294,Construction Workers,49752.94117647059
8,Los Angeles,2018,57792.45969535294,Cooks,32181.666666666668
8,Los Angeles,2018,57792.45969535294,counselors,54042
8,Los Angeles,2018,57792.45969535294,Electricians,65135
8,Los Angeles,2018,57792.45969535294,Electricity,84492.72727272728
8,Los Angeles,2018,57792.45969535294,emergency associated worker,36556.666666666664
8,Los Angeles,2018,57792.45969535294,Ferry captains,68830
8,Los Angeles,2018,57792.45969535294,Food Preparation Workers,26225
8,Los Angeles,2018,57792.45969535294,Food Processing Workers,30262.5
8,Los Angeles,2018,57792.45969535294,Lab technician,53330
8,Los Angeles,2018,57792.45969535294,Machinists,50872.5
8,Los Angeles,2018,57792.45969535294,Nurses,128986
8,Los Angeles,2018,57792.45969535294,Nursing home workers,34777.5
8,Los Angeles,2018,57792.45969535294,Oil Natural Gas,66375.625
8,Los Angeles,2018,57792.45969535294,Plumbers,58437.5
8,Los Angeles,2018,57792.45969535294,Postal Service & Delivery,48293.333333333336
8,Los Angeles,2018,57792.45969535294,Servers,28590
8,Los Angeles,2018,57792.45969535294,social workers,68671.25
8,Los Angeles,2018,57792.45969535294,Subway and Streetcar Operators,57550
8,Los Angeles,2018,57792.45969535294,Taxi Drivers,32545
8,Los Angeles,2018,57792.45969535294,"Teachers, except secondary school",69360
8,Los Angeles,2018,57792.45969535294,Transportation Engineers,NA
8,Los Angeles,2018,57792.45969535294,Truck Drivers,41672.5
8,Los Angeles,2018,57792.45969535294,Water and Wastewater ,74825
1,Los Angeles,2019,17032.275167412892,Agricultrual & Fishing Workers,32996
1,Los Angeles,2019,17032.275167412892,All Occupations,60530
1,Los Angeles,2019,17032.275167412892,Bus Drivers,50540
1,Los Angeles,2019,17032.275167412892,Cashiers,33072.5
1,Los Angeles,2019,17032.275167412892,Childcare Workers,29430
1,Los Angeles,2019,17032.275167412892,Construction Workers,52183.529411764706
1,Los Angeles,2019,17032.275167412892,Cooks,33671.666666666664
1,Los Angeles,2019,17032.275167412892,counselors,55214
1,Los Angeles,2019,17032.275167412892,Electricians,66025
1,Los Angeles,2019,17032.275167412892,Electricity,87260.90909090909
1,Los Angeles,2019,17032.275167412892,emergency associated worker,42120
1,Los Angeles,2019,17032.275167412892,Ferry captains,80000
1,Los Angeles,2019,17032.275167412892,Food Preparation Workers,27602.5
1,Los Angeles,2019,17032.275167412892,Food Processing Workers,31140
1,Los Angeles,2019,17032.275167412892,Lab technician,58432.5
1,Los Angeles,2019,17032.275167412892,Machinists,52657.5
1,Los Angeles,2019,17032.275167412892,Nurses,157336.25
1,Los Angeles,2019,17032.275167412892,Nursing home workers,36663.333333333336
1,Los Angeles,2019,17032.275167412892,Oil Natural Gas,NA
1,Los Angeles,2019,17032.275167412892,Plumbers,61407.5
1,Los Angeles,2019,17032.275167412892,Postal Service & Delivery,53095
1,Los Angeles,2019,17032.275167412892,Servers,30891.25
1,Los Angeles,2019,17032.275167412892,social workers,69796.25
1,Los Angeles,2019,17032.275167412892,Subway and Streetcar Operators,58660
1,Los Angeles,2019,17032.275167412892,"Teachers, except secondary school",70288.94736842105
1,Los Angeles,2019,17032.275167412892,Transportation Engineers,65033.47826086957
